Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
profiling_input/test#110#children#F.conllu	13	273	21.0	4.233870967741935	0.6	0.555	0.7	0.65	5.128205128205129	9.89010989010989	6.593406593406593	4.029304029304029	5.128205128205129	13.553113553113553	0	16.84981684981685	0.3663003663003663	9.523809523809524	1.098901098901099	9.157509157509157	2.93040293040293	0	15.750915750915752	0	0.5	4.545454545454546	4.545454545454546	31.818181818181817	59.09090909090909	0	0	88.88888888888889	11.11111111111111	41.86046511627907	2.3255813953488373	44.18604651162791	11.627906976744185	0	0	0	0	22.22222222222222	16.666666666666668	61.111111111111114	0	18.181818181818183	0	81.81818181818181	9.090909090909092	0	90.9090909090909	0	100.0	0	0	0	0	0	18.181818181818183	27.272727272727273	27.272727272727273	27.272727272727273	3.6923076923076925	76.92307692307692	2.441860465116279	0	19.047619047619047	38.095238095238095	28.571428571428573	7.142857142857143	2.380952380952381	4.761904761904762	4.230769230769231	5.6875	10.461538461538462	2.893617021276596	24	1.25	4	75.0	25.0	0	0	33.333333333333336	66.66666666666667	83.33333333333333	16.666666666666668	1.8315018315018314	1.098901098901099	2.197802197802198	6.227106227106227	4.395604395604396	0	2.197802197802198	0	6.227106227106227	5.128205128205129	1.465201465201465	0.3663003663003663	6.227106227106227	1.8315018315018314	0.3663003663003663	11.72161172161172	1.465201465201465	0.3663003663003663	0	0	2.5641025641025643	0	0	0.3663003663003663	0	0	0	2.5641025641025643	6.227106227106227	2.93040293040293	4.029304029304029	0	0.3663003663003663	8.424908424908425	3.2967032967032965	0	0	9.157509157509157	4.761904761904762	0	2.197802197802198	27.77777777777778	72.22222222222223	96.15384615384616	3.8461538461538463	1.368421052631579	68.42105263157895	26.31578947368421	5.2631578947368425	0	0
profiling_input/test#10#children#F.conllu	15	345	23.0	4.25796178343949	0.6	0.49	0.71	0.605	8.985507246376812	7.246376811594203	8.115942028985508	5.217391304347826	4.057971014492754	14.492753623188406	0.2898550724637681	15.36231884057971	1.1594202898550725	10.434782608695652	0.2898550724637681	8.985507246376812	3.1884057971014492	0	12.173913043478262	0	0.49363057324840764	0	16.129032258064516	12.903225806451612	70.96774193548387	0	0	100.0	0	64.28571428571429	0	26.19047619047619	9.523809523809524	0	3.7037037037037037	0	18.51851851851852	11.11111111111111	14.814814814814815	51.851851851851855	0	38.888888888888886	0	61.111111111111114	0	0	94.44444444444444	5.555555555555555	100.0	0	0	0	0	0	16.666666666666668	5.555555555555555	22.22222222222222	55.55555555555556	3.466666666666667	80.0	2.642857142857143	2.6315789473684212	5.2631578947368425	36.8421052631579	21.05263157894737	23.68421052631579	7.894736842105263	2.6315789473684212	3.8666666666666667	6.634615384615385	12.666666666666666	2.9933110367892977	41	1.0	8	100.0	0	0	0	46.15384615384615	53.84615384615385	82.6086956521739	17.391304347826086	0	2.028985507246377	2.318840579710145	7.826086956521739	5.507246376811594	0	1.7391304347826086	0.2898550724637681	6.666666666666667	4.057971014492754	1.7391304347826086	0	4.63768115942029	3.1884057971014492	0.2898550724637681	13.333333333333334	0.5797101449275363	0.5797101449275363	0.2898550724637681	0	2.318840579710145	0.2898550724637681	0	0	0	0	0	2.608695652173913	3.7681159420289854	2.318840579710145	6.086956521739131	0.2898550724637681	0.8695652173913043	4.927536231884058	5.217391304347826	0	0.5797101449275363	8.985507246376812	4.3478260869565215	0	2.318840579710145	30.76923076923077	69.23076923076923	96.29629629629629	3.7037037037037037	1.4285714285714286	66.66666666666667	23.80952380952381	9.523809523809524	0	0
profiling_input/training#134#children#F.conllu	44	762	17.318181818181817	4.247663551401869	0.68	0.535	0.77	0.635	4.330708661417323	9.711286089238845	7.742782152230971	5.6430446194225725	5.118110236220472	9.973753280839896	0.5249343832020997	12.073490813648293	0.3937007874015748	10.36745406824147	3.2808398950131235	15.748031496062993	1.968503937007874	0	13.123359580052494	0	0.48130841121495327	1.3157894736842106	38.1578947368421	43.421052631578945	17.105263157894736	0	1.8518518518518519	94.44444444444444	3.7037037037037037	54.0	4.0	20.0	22.0	0	1.8518518518518519	0	5.555555555555555	11.11111111111111	7.407407407407407	74.07407407407408	0	53.48837209302326	2.3255813953488373	44.18604651162791	2.3255813953488373	2.3255813953488373	86.04651162790698	9.30232558139535	100.0	0	0	0	2.3255813953488373	0	11.627906976744185	25.58139534883721	4.651162790697675	55.81395348837209	2.659090909090909	68.18181818181819	2.61	2.0618556701030926	16.49484536082474	30.927835051546392	22.68041237113402	19.587628865979383	5.154639175257732	3.0927835051546393	3.0	6.512820512820513	7.681818181818182	3.1083333333333334	58	1.125	16	87.5	12.5	0	0	30.555555555555557	69.44444444444444	82.6086956521739	17.391304347826086	0.3937007874015748	1.5748031496062993	3.674540682414698	6.692913385826771	2.493438320209974	0.13123359580052493	2.8871391076115485	0.13123359580052493	8.398950131233596	5.118110236220472	1.7060367454068242	0.13123359580052493	5.118110236220472	2.6246719160104988	0	8.530183727034121	1.3123359580052494	0	0.26246719160104987	0	2.099737532808399	0.13123359580052493	0.26246719160104987	0.9186351706036745	0	0	0.26246719160104987	0.9186351706036745	3.2808398950131235	3.0183727034120733	5.511811023622047	0.5249343832020997	0.3937007874015748	3.8057742782152233	5.511811023622047	0.26246719160104987	0	15.485564304461942	5.774278215223097	0	0.6561679790026247	32.608695652173914	67.3913043478261	90.3225806451613	9.67741935483871	1.3541666666666667	79.16666666666667	12.5	6.25	0	0
profiling_input/training#105#children#F.conllu	14	351	25.071428571428573	4.314285714285714	0.64	0.495	0.74	0.58	4.843304843304844	11.965811965811966	5.128205128205129	2.849002849002849	3.988603988603989	12.820512820512821	0	15.954415954415955	0	10.256410256410257	0	10.256410256410257	4.843304843304844	0	17.094017094017094	0	0.4793650793650794	9.523809523809524	9.523809523809524	9.523809523809524	71.42857142857143	0	0	97.36842105263158	2.6315789473684212	63.333333333333336	3.3333333333333335	26.666666666666668	6.666666666666667	0	0	0	7.894736842105263	44.73684210526316	5.2631578947368425	42.10526315789474	0	0	10.0	90.0	11.11111111111111	0	77.77777777777777	11.11111111111111	90.0	0	0	10.0	0	0	11.11111111111111	22.22222222222222	0	66.66666666666667	4.5	100.0	2.4	0	18.64406779661017	44.067796610169495	18.64406779661017	13.559322033898304	3.389830508474576	1.694915254237288	5.357142857142857	5.571428571428571	10.357142857142858	2.5448504983388704	24	1.0	11	100.0	0	0	0	35.483870967741936	64.51612903225806	66.66666666666667	33.333333333333336	0.5698005698005698	1.7094017094017093	3.988603988603989	4.843304843304844	3.7037037037037037	0.2849002849002849	1.9943019943019944	0	8.831908831908832	3.988603988603989	2.5641025641025643	0	4.843304843304844	0.8547008547008547	0.2849002849002849	11.965811965811966	0.8547008547008547	0	0	0	1.9943019943019944	0	0.2849002849002849	0.2849002849002849	0	0	0	1.1396011396011396	7.6923076923076925	3.7037037037037037	3.7037037037037037	0.2849002849002849	0	7.6923076923076925	5.698005698005698	0	0.2849002849002849	10.256410256410257	3.988603988603989	0	1.7094017094017093	28.0	72.0	86.11111111111111	13.88888888888889	1.3214285714285714	71.42857142857143	25.0	3.5714285714285716	0	0
profiling_input/test#177#children#F.conllu	18	351	19.5	4.698717948717949	0.65	0.565	0.72	0.655	6.267806267806268	11.965811965811966	10.54131054131054	2.5641025641025643	3.4188034188034186	13.105413105413106	0	17.663817663817664	0.2849002849002849	5.413105413105413	1.7094017094017093	11.11111111111111	1.7094017094017093	0	14.245014245014245	0	0.5673076923076923	23.529411764705884	5.882352941176471	17.647058823529413	52.94117647058823	0	6.896551724137931	82.75862068965517	10.344827586206897	58.0	4.0	28.0	10.0	0	0	3.4482758620689653	3.4482758620689653	17.24137931034483	24.137931034482758	51.724137931034484	33.333333333333336	0	0	66.66666666666667	11.11111111111111	0	66.66666666666667	22.22222222222222	100.0	0	0	0	0	0	33.333333333333336	11.11111111111111	33.333333333333336	22.22222222222222	3.0	88.88888888888889	2.46	0	10.416666666666666	39.583333333333336	37.5	8.333333333333334	4.166666666666667	0	4.388888888888889	6.5	9.944444444444445	2.6700680272108843	27	1.0	5	100.0	0	0	0	18.181818181818183	81.81818181818181	77.77777777777777	22.22222222222222	0.8547008547008547	2.2792022792022792	2.849002849002849	9.116809116809117	3.988603988603989	0	1.4245014245014245	0	9.116809116809117	3.4188034188034186	0.8547008547008547	0	4.273504273504273	1.1396011396011396	0	12.820512820512821	0.2849002849002849	0	0	0	0.8547008547008547	0	0	0.2849002849002849	0	0	0	1.7094017094017093	4.5584045584045585	2.2792022792022792	5.128205128205129	0	0.2849002849002849	7.6923076923076925	6.267806267806268	0.2849002849002849	0	11.11111111111111	5.128205128205129	0	1.9943019943019944	34.04255319148936	65.95744680851064	93.54838709677419	6.451612903225806	1.2916666666666667	75.0	20.833333333333332	4.166666666666667	0	0
profiling_input/training#186#children#M.conllu	30	686	22.866666666666667	4.419303797468355	0.69	0.57	0.78	0.68	3.498542274052478	11.9533527696793	8.309037900874635	3.6443148688046647	4.664723032069971	14.139941690962099	0	16.18075801749271	1.0204081632653061	8.017492711370263	4.518950437317784	7.871720116618076	1.749271137026239	0.1457725947521866	14.139941690962099	0.1457725947521866	0.5063291139240507	2.4691358024691357	25.925925925925927	48.148148148148145	23.45679012345679	0	1.7857142857142858	85.71428571428571	12.5	57.7319587628866	1.0309278350515463	15.463917525773196	25.77319587628866	0	0	1.7857142857142858	10.714285714285714	25.0	17.857142857142858	44.642857142857146	0	54.166666666666664	8.333333333333334	37.5	9.090909090909092	0	77.27272727272727	13.636363636363637	88.0	0	4.0	8.0	4.545454545454546	0	13.636363636363637	22.727272727272727	4.545454545454546	54.54545454545455	3.4	60.0	2.577319587628866	2.150537634408602	13.978494623655914	33.333333333333336	27.956989247311828	11.827956989247312	7.526881720430108	3.225806451612903	3.7666666666666666	6.7254901960784315	11.7	3.318936877076412	50	1.2727272727272727	22	77.27272727272727	18.181818181818183	4.545454545454546	0	25.53191489361702	74.46808510638297	83.78378378378379	16.216216216216218	1.1661807580174928	1.4577259475218658	2.623906705539359	7.434402332361516	3.061224489795918	0.1457725947521866	2.3323615160349855	0.43731778425655976	10.204081632653061	4.664723032069971	0.8746355685131195	0	6.2682215743440235	0.8746355685131195	0	13.119533527696793	0.7288629737609329	0.2915451895043732	0	0	1.4577259475218658	0	0	1.0204081632653061	0	0	0.8746355685131195	1.3119533527696794	3.3527696793002915	4.810495626822157	4.810495626822157	0.5830903790087464	0.8746355685131195	5.539358600583091	6.41399416909621	0	0	7.871720116618076	4.373177842565598	0	1.0204081632653061	26.470588235294116	73.52941176470588	88.0	12.0	1.1627906976744187	83.72093023255815	16.27906976744186	0	0	0
profiling_input/training#89#children#F.conllu	14	353	25.214285714285715	4.565495207667731	0.65	0.57	0.75	0.675	5.38243626062323	9.91501416430595	7.36543909348442	3.68271954674221	2.26628895184136	15.580736543909348	0	15.01416430594901	0.8498583569405099	11.614730878186968	1.13314447592068	11.331444759206798	2.26628895184136	0	13.597733711048159	0	0.4792332268370607	0	21.875	21.875	56.25	3.8461538461538463	0	96.15384615384616	0	54.166666666666664	4.166666666666667	29.166666666666668	12.5	0	0	0	11.538461538461538	11.538461538461538	0	76.92307692307692	0	7.6923076923076925	0	92.3076923076923	0	0	100.0	0	100.0	0	0	0	0	0	23.076923076923077	30.76923076923077	0	46.15384615384615	3.857142857142857	100.0	2.8958333333333335	2.0833333333333335	6.25	39.583333333333336	25.0	12.5	8.333333333333334	6.25	5.142857142857143	6.537037037037037	11.142857142857142	2.682274247491639	27	1.0	11	100.0	0	0	0	31.25	68.75	70.58823529411765	29.41176470588235	0.8498583569405099	1.6997167138810199	3.9660056657223794	7.0821529745042495	4.53257790368272	0	1.9830028328611897	0	8.215297450424929	2.26628895184136	1.13314447592068	0	3.1161473087818696	1.6997167138810199	0.28328611898017	13.314447592067989	1.9830028328611897	0.28328611898017	0	0	1.6997167138810199	0.28328611898017	0	0.56657223796034	0	0	0	1.6997167138810199	3.68271954674221	3.68271954674221	4.53257790368272	0	0.8498583569405099	7.36543909348442	5.665722379603399	0	0.28328611898017	11.331444759206798	3.9660056657223794	0	1.9830028328611897	30.434782608695652	69.56521739130434	93.75	6.25	1.75	65.0	20.0	0	5.0	10.0
profiling_input/training#91#children#F.conllu	23	519	22.565217391304348	4.662946428571429	0.69	0.615	0.82	0.715	13.294797687861271	9.248554913294798	7.321772639691715	5.202312138728324	5.394990366088632	12.909441233140655	0	16.570327552986512	0.3853564547206166	4.431599229287091	0.1926782273603083	13.680154142581888	1.5414258188824663	0	9.826589595375722	0	0.546875	0	0	27.027027027027028	72.97297297297297	0	0	96.29629629629629	3.7037037037037037	52.94117647058823	1.9607843137254901	25.49019607843137	19.607843137254903	0	3.7037037037037037	0	25.925925925925927	25.925925925925927	0	44.44444444444444	0	7.407407407407407	0	92.5925925925926	0	0	100.0	0	100.0	0	0	0	0	0	48.148148148148145	11.11111111111111	0	40.74074074074074	3.0	100.0	2.5098039215686274	1.9607843137254901	19.607843137254903	35.294117647058826	25.49019607843137	7.8431372549019605	5.882352941176471	3.9215686274509802	4.478260869565218	7.521739130434782	11.521739130434783	2.6188235294117646	23	1.1333333333333333	15	86.66666666666667	13.333333333333334	0	0	27.586206896551722	72.41379310344827	82.75862068965517	17.24137931034483	0.5780346820809249	1.1560693641618498	1.1560693641618498	6.936416184971098	6.358381502890174	0	1.1560693641618498	0.5780346820809249	8.285163776493256	5.394990366088632	0.5780346820809249	0	9.441233140655106	3.468208092485549	0.5780346820809249	11.175337186897881	1.5414258188824663	0.1926782273603083	0	0	0.1926782273603083	0	0	0.1926782273603083	0	0	0	1.348747591522158	2.504816955684008	3.468208092485549	4.624277456647399	0.3853564547206166	0.3853564547206166	4.238921001926783	4.046242774566474	0.5780346820809249	0.3853564547206166	13.680154142581888	4.431599229287091	0	0.9633911368015414	47.916666666666664	52.083333333333336	96.0	4.0	1.25	80.0	15.0	5.0	0	0
profiling_input/test#45#children#F.conllu	8	265	33.125	4.58008658008658	0.59	0.515	0.71	0.62	8.679245283018869	9.433962264150944	7.9245283018867925	5.283018867924528	3.018867924528302	15.849056603773585	0	15.849056603773585	0	6.7924528301886795	0.37735849056603776	12.830188679245284	3.3962264150943398	0	10.566037735849056	0	0.49783549783549785	0	0	35.714285714285715	64.28571428571429	0	11.11111111111111	88.88888888888889	0	32.142857142857146	7.142857142857143	42.857142857142854	17.857142857142858	0	11.11111111111111	0	22.22222222222222	33.333333333333336	22.22222222222222	11.11111111111111	8.333333333333334	8.333333333333334	0	83.33333333333333	8.333333333333334	0	83.33333333333333	8.333333333333334	85.71428571428571	0	14.285714285714286	0	0	0	25.0	16.666666666666668	8.333333333333334	50.0	4.25	87.5	2.5714285714285716	0	18.51851851851852	25.925925925925927	33.333333333333336	14.814814814814815	7.407407407407407	0	4.625	7.794117647058823	15.125	3.1390134529147984	25	1.0	6	100.0	0	0	0	33.333333333333336	66.66666666666667	81.81818181818181	18.181818181818183	1.509433962264151	0	3.7735849056603774	7.169811320754717	6.7924528301886795	1.1320754716981132	3.018867924528302	0	7.9245283018867925	3.018867924528302	1.1320754716981132	0	4.90566037735849	2.2641509433962264	0.37735849056603776	12.830188679245284	3.018867924528302	0	0	0	1.1320754716981132	0	0	0.7547169811320755	0	0	0	1.1320754716981132	4.90566037735849	2.2641509433962264	3.3962264150943398	0.37735849056603776	0	4.528301886792453	5.660377358490566	0	0.37735849056603776	12.830188679245284	3.018867924528302	0	0.7547169811320755	26.923076923076923	73.07692307692308	100.0	0.0	1.5833333333333333	50.0	41.666666666666664	8.333333333333334	0	0
profiling_input/training#54#children#F.conllu	16	345	21.5625	4.237942122186495	0.56	0.45	0.69	0.54	5.217391304347826	12.173913043478262	4.057971014492754	1.4492753623188406	5.797101449275362	16.81159420289855	0	20.0	5.507246376811594	6.086956521739131	0	9.855072463768115	0	0	13.043478260869565	0	0.4694533762057878	0	12.0	84.0	4.0	0	0	100.0	0	53.333333333333336	17.77777777777778	26.666666666666668	2.2222222222222223	0	0	0	58.333333333333336	4.166666666666667	0	37.5	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	80.0	0	0	20.0	3.125	93.75	2.577777777777778	2.2222222222222223	15.555555555555555	37.77777777777778	20.0	17.77777777777778	4.444444444444445	2.2222222222222223	4.5	6.9	10.3125	2.5966101694915253	21	1.2	10	80.0	20.0	0	0	15.789473684210526	84.21052631578948	86.66666666666667	13.333333333333334	0	0.8695652173913043	2.898550724637681	3.7681159420289854	3.7681159420289854	0	0	0	10.72463768115942	5.797101449275362	0.2898550724637681	0	7.246376811594203	1.4492753623188406	0	15.942028985507246	0.8695652173913043	0	0	0	3.1884057971014492	0	0	0.2898550724637681	0	0	0	0.5797101449275363	1.1594202898550725	3.7681159420289854	4.3478260869565215	0	4.927536231884058	4.927536231884058	6.3768115942028984	0	0	9.855072463768115	4.63768115942029	0	2.318840579710145	41.666666666666664	58.333333333333336	80.95238095238095	19.047619047619047	1.105263157894737	89.47368421052632	10.526315789473685	0	0	0
profiling_input/test#102#children#M.conllu	17	261	15.352941176470589	4.672413793103448	0.6	0.52	0.8	0.675	6.130268199233717	8.812260536398467	8.045977011494253	6.896551724137931	4.597701149425287	11.877394636015326	0	13.793103448275861	0.7662835249042146	8.42911877394636	0.3831417624521073	11.11111111111111	3.0651340996168583	0	16.091954022988507	0	0.5	0	44.11764705882353	35.294117647058826	20.58823529411765	0	0	95.65217391304348	4.3478260869565215	54.76190476190476	0	19.047619047619047	26.19047619047619	0	8.695652173913043	0	8.695652173913043	52.17391304347826	4.3478260869565215	26.08695652173913	0	46.666666666666664	0	53.333333333333336	0	0	100.0	0	83.33333333333333	0	16.666666666666668	0	0	0	46.666666666666664	26.666666666666668	0	26.666666666666668	2.9411764705882355	88.23529411764706	2.738095238095238	0	11.904761904761905	33.333333333333336	33.333333333333336	11.904761904761905	9.523809523809524	0	3.3529411764705883	5.22	7.176470588235294	2.5906976744186045	20	1.0	5	100.0	0	0	0	36.36363636363637	63.63636363636363	86.66666666666667	13.333333333333334	0.3831417624521073	0.7662835249042146	3.4482758620689653	8.045977011494253	2.2988505747126435	0	3.0651340996168583	0.7662835249042146	4.980842911877395	4.597701149425287	1.1494252873563218	0	6.513409961685824	3.0651340996168583	0	10.344827586206897	1.5325670498084292	0	0	0	1.5325670498084292	0	0	0	0	0	0	1.5325670498084292	6.896551724137931	1.9157088122605364	4.980842911877395	0.7662835249042146	0.7662835249042146	6.896551724137931	3.4482758620689653	0	0	11.11111111111111	6.513409961685824	0	2.681992337164751	42.857142857142854	57.142857142857146	90.0	10.0	1.25	75.0	25.0	0	0	0
profiling_input/test#81#children#M.conllu	24	400	16.666666666666668	4.2806539509536785	0.55	0.42	0.64	0.53	5.0	9.0	5.25	8.25	5.5	15.75	0	16.0	0	9.0	1.25	8.25	2.0	0	14.75	0	0.4604904632152589	0	0	55.81395348837209	44.18604651162791	0	0	100.0	0	32.20338983050848	0	27.11864406779661	40.67796610169491	0	15.789473684210526	0	5.2631578947368425	26.31578947368421	0	52.63157894736842	3.125	3.125	0	93.75	0	0	100.0	0	96.96969696969697	0	3.0303030303030303	0	21.875	3.125	9.375	21.875	3.125	40.625	2.6666666666666665	91.66666666666667	2.288135593220339	0	20.338983050847457	42.3728813559322	25.423728813559322	11.864406779661017	0	0	4.083333333333333	6.25	6.416666666666667	2.239067055393586	22	1.0	11	100.0	0	0	0	38.70967741935484	61.29032258064516	86.95652173913044	13.043478260869565	0.25	2.5	2.25	4.75	3.75	0	6.75	0.25	7.5	5.5	0.75	0	6.0	1.25	0	12.75	2.5	0.25	0	0	0.5	0.5	0	0.5	0	0	0.25	1.0	3.5	3.5	5.5	0.25	0	6.75	4.5	0	0	8.25	6.0	0	2.0	42.30769230769231	57.69230769230769	80.0	20.0	1.25	83.33333333333333	8.333333333333334	8.333333333333334	0	0
profiling_input/test#74#children#M.conllu	17	260	15.294117647058824	4.131004366812227	0.54	0.45	0.7	0.62	6.538461538461538	7.3076923076923075	8.846153846153847	6.153846153846154	2.6923076923076925	15.76923076923077	0.7692307692307693	14.23076923076923	0.7692307692307693	8.076923076923077	0.38461538461538464	11.923076923076923	3.8461538461538463	0	12.692307692307692	0	0.4847161572052402	20.833333333333332	16.666666666666668	20.833333333333332	41.666666666666664	0	0	100.0	0	63.63636363636363	3.0303030303030303	24.242424242424242	9.090909090909092	0	4.761904761904762	4.761904761904762	0	42.857142857142854	19.047619047619047	28.571428571428573	18.75	18.75	0	62.5	0	0	100.0	0	100.0	0	0	0	6.25	6.25	12.5	12.5	12.5	50.0	2.2941176470588234	88.23529411764706	2.696969696969697	0	18.75	31.25	18.75	21.875	3.125	6.25	3.176470588235294	6.666666666666667	7.0588235294117645	2.5660377358490565	24	1.0	7	100.0	0	0	0	27.77777777777778	72.22222222222223	100.0	0.0	0	1.5384615384615385	2.6923076923076925	8.846153846153847	4.615384615384615	0	2.6923076923076925	0.38461538461538464	6.538461538461538	2.6923076923076925	2.3076923076923075	0	2.6923076923076925	3.076923076923077	0	11.153846153846153	3.8461538461538463	0.7692307692307693	0.38461538461538464	0	0.7692307692307693	0.38461538461538464	0	0	0	0	0	0.7692307692307693	4.615384615384615	2.6923076923076925	6.153846153846154	0.38461538461538464	0.7692307692307693	6.153846153846154	3.4615384615384617	0	0	11.923076923076923	6.538461538461538	0	1.1538461538461537	45.45454545454545	54.54545454545455	88.88888888888889	11.11111111111111	1.1875	81.25	18.75	0	0	0
profiling_input/training#84#children#F.conllu	15	327	21.8	4.348275862068966	0.63	0.54	0.7	0.61	6.116207951070336	9.480122324159021	4.892966360856269	3.669724770642202	3.9755351681957185	18.04281345565749	0	19.26605504587156	1.529051987767584	7.033639143730887	0.3058103975535168	11.314984709480122	2.4464831804281344	0	11.926605504587156	0	0.4793103448275862	0	25.806451612903224	58.064516129032256	16.129032258064516	0	0	96.29629629629629	3.7037037037037037	69.23076923076923	0	20.512820512820515	10.256410256410257	0	0	0	3.7037037037037037	0	0	96.29629629629629	0	54.54545454545455	9.090909090909092	36.36363636363637	20.0	0	70.0	10.0	83.33333333333333	8.333333333333334	0	8.333333333333334	0	0	20.0	0	10.0	70.0	2.7333333333333334	86.66666666666667	3.0256410256410255	2.5641025641025643	2.5641025641025643	30.76923076923077	33.333333333333336	20.512820512820515	5.128205128205129	5.128205128205129	4.133333333333334	7.975609756097561	11.0	2.8654545454545453	26	1.0909090909090908	11	90.9090909090909	9.090909090909092	0	0	26.31578947368421	73.6842105263158	86.36363636363636	13.636363636363637	0.3058103975535168	1.2232415902140672	1.834862385321101	4.587155963302752	3.9755351681957185	0	3.058103975535168	0	8.256880733944953	3.9755351681957185	0.9174311926605505	0	6.116207951070336	0.6116207951070336	0	17.737003058103976	0.3058103975535168	0	0	0	1.529051987767584	0.3058103975535168	0	0.6116207951070336	0	0	0	0.3058103975535168	3.363914373088685	4.281345565749236	6.72782874617737	0	1.529051987767584	5.504587155963303	5.504587155963303	0	0	11.314984709480122	4.587155963302752	0	1.529051987767584	41.935483870967744	58.064516129032256	100.0	0.0	1.0588235294117647	94.11764705882354	5.882352941176471	0	0	0
profiling_input/training#104#children#F.conllu	10	315	31.5	4.389078498293515	0.61	0.47	0.69	0.545	3.1746031746031744	13.015873015873016	12.698412698412698	6.031746031746032	4.444444444444445	12.063492063492063	0	16.19047619047619	0.31746031746031744	8.253968253968255	0.31746031746031744	6.984126984126984	3.1746031746031744	0	13.333333333333334	0	0.49146757679180886	7.6923076923076925	0	30.76923076923077	61.53846153846154	0	0	89.47368421052632	10.526315789473685	45.23809523809524	0	38.095238095238095	16.666666666666668	0	21.05263157894737	0	21.05263157894737	0	5.2631578947368425	52.63157894736842	10.526315789473685	0	0	89.47368421052632	10.526315789473685	0	89.47368421052632	0	100.0	0	0	0	57.89473684210526	0	21.05263157894737	0	10.526315789473685	10.526315789473685	4.5	90.0	2.9523809523809526	0	4.878048780487805	34.146341463414636	24.390243902439025	26.829268292682926	9.75609756097561	0	6.8	7.0	11.1	2.614840989399293	33	1.2	10	80.0	20.0	0	0	35.0	65.0	88.23529411764706	11.764705882352942	0	3.1746031746031744	2.5396825396825395	10.793650793650794	1.9047619047619047	0	4.444444444444445	0	11.428571428571429	4.444444444444445	1.9047619047619047	0	3.8095238095238093	1.5873015873015872	0	11.428571428571429	0.31746031746031744	0.31746031746031744	0	0	0.31746031746031744	0	0	1.5873015873015872	0	0	0	2.2222222222222223	4.761904761904762	3.492063492063492	5.396825396825397	0	0.31746031746031744	4.126984126984127	7.936507936507937	0	0	6.666666666666667	3.1746031746031744	0	1.9047619047619047	24.324324324324323	75.67567567567568	92.85714285714286	7.142857142857143	1.4736842105263157	63.1578947368421	26.31578947368421	10.526315789473685	0	0
