Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Pres	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_num_pers_dist_+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:predet	dep_dist_discourse	dep_dist_flat	dep_dist_flat:foreign	dep_dist_goeswith	dep_dist_iobj	dep_dist_list	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nmod:tmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_reparandum	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
profiling_input/training#121#diary#F.conllu	14	152	10.857142857142858	4.578947368421052	0.88	0	0.89	0	3.9473684210526314	3.9473684210526314	2.6315789473684212	0.6578947368421053	0	3.289473684210526	1.3157894736842106	35.526315789473685	2.6315789473684212	0	1.9736842105263157	3.289473684210526	12.5	0	0	3.289473684210526	25.0	0.556390977443609	0	0	100.0	0	80.0	0	20.0	0	100.0	0	100.0	0	100.0	100.0	0	0	100.0	0.35714285714285715	21.428571428571427	2.0	0	40.0	20.0	40.0	0	0	0	2.7857142857142856	30.4	5.714285714285714	2.9327731092436973	11	1.0	4	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	3.289473684210526	3.9473684210526314	3.9473684210526314	0.6578947368421053	0	3.9473684210526314	0	0	25.0	0	0	0	0	3.289473684210526	0	1.3157894736842106	1.9736842105263157	0	21.710526315789473	0	0	0	2.6315789473684212	0	1.3157894736842106	0	0.6578947368421053	0	1.3157894736842106	1.9736842105263157	0.6578947368421053	0	0	0.6578947368421053	12.5	0	9.210526315789474	0	0	75.0	25.0	100.0	0.0	1.0	100.0	0	0
profiling_input/training#65#diary#M.conllu	25	454	18.16	5.096354166666667	0.86	0.76	0.87	0.75	5.947136563876652	5.947136563876652	0.8810572687224669	0.6607929515418502	0	4.185022026431718	0.44052863436123346	34.140969162995596	1.9823788546255507	0.44052863436123346	3.0837004405286343	7.488986784140969	15.418502202643172	0	0.22026431718061673	4.405286343612334	14.757709251101321	0.625	0	100.0	81.81818181818181	18.181818181818183	55.0	0	45.0	0	100.0	0	100.0	0	100.0	100.0	0	66.66666666666667	33.333333333333336	0.8	36.0	2.4	0	15.789473684210526	42.10526315789474	21.05263157894737	15.789473684210526	5.2631578947368425	0	3.44	22.7	9.28	3.216666666666667	25	1.0	15	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0.44052863436123346	0	1.3215859030837005	5.506607929515418	6.167400881057269	0.6607929515418502	0	5.947136563876652	0	0	21.145374449339208	0	0.44052863436123346	0	0	4.185022026431718	0	0.44052863436123346	1.9823788546255507	0.44052863436123346	13.656387665198238	0	0.8810572687224669	0.44052863436123346	3.5242290748898677	0	0.8810572687224669	0.22026431718061673	1.9823788546255507	0	1.1013215859030836	4.405286343612334	1.9823788546255507	0	0	1.3215859030837005	15.198237885462555	0	5.506607929515418	0	0.22026431718061673	64.28571428571429	35.714285714285715	80.0	20.0	1.0	100.0	0	0
profiling_input/test#36#diary#M.conllu	28	876	31.285714285714285	4.99739921976593	0.83	0.755	0.83	0.76	4.908675799086758	5.251141552511416	1.9406392694063928	0.1141552511415525	0	2.3972602739726026	0.228310502283105	36.529680365296805	2.73972602739726	0.3424657534246575	2.853881278538813	6.392694063926941	12.214611872146119	0	0	2.3972602739726026	21.689497716894977	0.5942782834850455	16.666666666666668	83.33333333333333	72.22222222222223	27.77777777777778	85.71428571428571	0	9.523809523809524	4.761904761904762	100.0	0	100.0	0	100.0	100.0	0	0	100.0	0.75	32.142857142857146	2.761904761904762	4.761904761904762	19.047619047619047	28.571428571428573	14.285714285714286	19.047619047619047	4.761904761904762	9.523809523809524	4.607142857142857	41.714285714285715	16.357142857142858	4.582995951417004	37	1.0588235294117647	34	94.11764705882354	5.882352941176471	0	0	0	5.2631578947368425	94.73684210526316	100.0	0.0	0.1141552511415525	0.3424657534246575	0.3424657534246575	1.9406392694063928	4.908675799086758	5.365296803652968	0	0	5.365296803652968	0	0	23.515981735159816	0	1.1415525114155252	0.1141552511415525	0	2.3972602739726026	0	0.228310502283105	2.625570776255708	0.684931506849315	20.319634703196346	0	1.0273972602739727	0.228310502283105	4.337899543378995	0	0.7990867579908676	0.228310502283105	1.5981735159817352	0	2.2831050228310503	2.1689497716894977	1.2557077625570776	0	0	1.1415525114155252	12.214611872146119	0	3.1963470319634704	0.1141552511415525	0	64.28571428571429	35.714285714285715	80.0	20.0	1.0	100.0	0	0
profiling_input/training#25#diary#M.conllu	32	1021	31.90625	5.302774427020506	0.98	0.82	0.98	0.825	4.211557296767874	3.9177277179236043	0.9794319294809011	0.3917727717923604	0.0979431929480901	2.9382957884427032	4.3095004897159646	29.872673849167484	1.5670910871694417	0.2938295788442703	2.4485798237022527	1.6650342801175317	18.8050930460333	0	0	5.5827619980411365	22.918707149853084	0.5211097708082026	0	100.0	84.31372549019608	15.686274509803921	89.47368421052632	0	10.526315789473685	0	100.0	0	100.0	33.333333333333336	66.66666666666667	100.0	0	50.0	50.0	1.875	56.25	2.0	13.461538461538462	13.461538461538462	42.30769230769231	13.461538461538462	9.615384615384615	3.8461538461538463	3.8461538461538463	4.71875	17.016666666666666	16.375	5.629861982434128	48	1.12	25	88.0	12.0	0	0	0	10.81081081081081	89.1891891891892	100.0	0.0	0	0.1958863858961802	0.1958863858961802	1.4691478942213516	4.015670910871695	4.995102840352596	0.0979431929480901	0	3.9177277179236043	0.0979431929480901	0	15.377081292850146	0	3.3300685602350635	0.2938295788442703	0	2.9382957884427032	0	4.113614103819785	0.3917727717923604	0.5876591576885406	20.568070519098924	0	1.4691478942213516	0.2938295788442703	2.742409402546523	0	0.48971596474045054	0.0979431929480901	2.2526934378060726	0	1.3712047012732616	3.623898139079334	0.881488736532811	0	0.0979431929480901	1.9588638589618022	18.8050930460333	0	3.1341821743388834	0.0979431929480901	0.0979431929480901	64.28571428571429	35.714285714285715	100.0	0.0	1.1111111111111112	88.88888888888889	11.11111111111111	0
profiling_input/test#13#diary#M.conllu	10	340	34.0	5.0508474576271185	0.84	0.765	0.82	0.745	8.235294117647058	5.294117647058823	0.5882352941176471	0	0	3.823529411764706	0.29411764705882354	36.470588235294116	2.0588235294117645	0	2.9411764705882355	2.3529411764705883	13.235294117647058	0.29411764705882354	0	2.0588235294117645	22.352941176470587	0.5728813559322034	40.0	60.0	20.0	80.0	71.42857142857143	0	14.285714285714286	14.285714285714286	100.0	0	0	0	0	0	0	0	0	0.7	40.0	2.5714285714285716	0	16.666666666666668	33.333333333333336	16.666666666666668	0	33.333333333333336	0	4.0	48.57142857142857	20.0	4.722807017543859	81	1.0	13	100.0	0	0	0	0	11.11111111111111	88.88888888888889	100.0	0.0	0.29411764705882354	0	0	0.5882352941176471	8.235294117647058	6.176470588235294	0.29411764705882354	0	5.294117647058823	0	0	19.705882352941178	0	1.7647058823529411	0	0	3.823529411764706	0	0.29411764705882354	1.1764705882352942	0.5882352941176471	19.705882352941178	0	2.0588235294117645	0.29411764705882354	3.823529411764706	0	0.8823529411764706	0	2.3529411764705883	0	1.7647058823529411	2.6470588235294117	1.1764705882352942	0	0	0.8823529411764706	13.235294117647058	0	2.9411764705882355	0	0	80.0	20.0	0.0	100.0	1.0	100.0	0	0
profiling_input/training#12#diary#M.conllu	9	265	29.444444444444443	4.551282051282051	0.8	0.69	0.77	0.67	3.3962264150943398	4.150943396226415	0.7547169811320755	0	0	5.283018867924528	3.018867924528302	48.679245283018865	4.90566037735849	0	1.509433962264151	2.2641509433962264	11.69811320754717	0	0	4.90566037735849	9.433962264150944	0.6794871794871795	100.0	0	91.66666666666667	8.333333333333334	92.3076923076923	0	7.6923076923076925	0	100.0	0	0	0	0	0	0	0	0	1.4444444444444444	44.44444444444444	2.3076923076923075	0	16.666666666666668	41.666666666666664	25.0	8.333333333333334	8.333333333333334	0	4.444444444444445	20.384615384615383	17.77777777777778	4.373333333333333	55	1.0	6	100.0	0	0	0	0	9.090909090909092	90.9090909090909	100.0	0.0	0	0	0.37735849056603776	1.509433962264151	3.3962264150943398	7.547169811320755	0	0	4.150943396226415	0	0	32.45283018867924	0	0.7547169811320755	0	0	5.283018867924528	0	3.018867924528302	1.1320754716981132	0	7.9245283018867925	0	1.1320754716981132	0	2.2641509433962264	0	0	0.7547169811320755	1.509433962264151	0	3.7735849056603774	4.150943396226415	1.509433962264151	0	0	2.2641509433962264	11.69811320754717	0	3.3962264150943398	0	0	57.142857142857146	42.857142857142854	66.66666666666667	33.333333333333336	1.0	100.0	0	0
profiling_input/training#36#diary#M.conllu	22	518	23.545454545454547	4.369614512471656	0.81	0.7	0.83	0.715	5.598455598455598	6.756756756756757	2.5096525096525095	0.19305019305019305	0	4.44015444015444	1.1583011583011582	34.36293436293436	2.1235521235521237	0.3861003861003861	3.474903474903475	4.633204633204633	14.864864864864865	0	0	3.474903474903475	16.023166023166024	0.5941043083900227	0	100.0	81.81818181818181	18.181818181818183	61.111111111111114	0	38.888888888888886	0	100.0	0	100.0	0	100.0	100.0	0	100.0	0	0.8636363636363636	31.818181818181817	2.5555555555555554	0	18.75	31.25	12.5	18.75	18.75	0	4.454545454545454	27.263157894736842	13.772727272727273	3.7494033412887826	40	1.0	19	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.19305019305019305	0.3861003861003861	0.19305019305019305	2.8957528957528957	5.598455598455598	4.633204633204633	0.3861003861003861	0	6.94980694980695	0.19305019305019305	0.19305019305019305	21.235521235521237	0	1.3513513513513513	0.19305019305019305	0	4.44015444015444	0.19305019305019305	1.1583011583011582	2.1235521235521237	0.7722007722007722	11.776061776061775	0	0.7722007722007722	0.19305019305019305	3.667953667953668	0	0.5791505791505791	0.19305019305019305	2.1235521235521237	0	1.5444015444015444	3.281853281853282	2.1235521235521237	0	0	1.1583011583011582	15.250965250965251	0	4.2471042471042475	0	0	53.84615384615385	46.15384615384615	100.0	0.0	1.2	80.0	20.0	0
profiling_input/training#107#diary#F.conllu	11	471	42.81818181818182	4.465393794749403	0.74	0.64	0.72	0.635	5.520169851380042	6.581740976645436	1.910828025477707	1.0615711252653928	0	2.760084925690021	0.42462845010615713	36.30573248407644	1.6985138004246285	0.21231422505307856	4.45859872611465	2.1231422505307855	11.040339702760084	0.21231422505307856	0	4.033970276008493	21.656050955414013	0.5608591885441527	14.285714285714286	85.71428571428571	42.857142857142854	57.142857142857146	36.8421052631579	0	47.36842105263158	15.789473684210526	100.0	0	100.0	0	100.0	100.0	0	60.0	40.0	1.8181818181818181	36.36363636363637	2.4210526315789473	5.555555555555555	16.666666666666668	33.333333333333336	16.666666666666668	16.666666666666668	11.11111111111111	0	6.363636363636363	23.55	20.454545454545453	3.9338235294117645	57	1.2941176470588236	17	88.23529411764706	5.882352941176471	0	0	5.882352941176471	0.0	100.0	100.0	0.0	0	0.42462845010615713	0.21231422505307856	3.1847133757961785	6.1571125265392785	5.307855626326964	0.6369426751592356	0	6.581740976645436	0	0.21231422505307856	21.86836518046709	0	1.910828025477707	0.21231422505307856	0	2.760084925690021	0	0.42462845010615713	0.8492569002123143	0	18.046709129511676	0.21231422505307856	0.8492569002123143	0.21231422505307856	4.670912951167728	0	0.8492569002123143	0.21231422505307856	2.760084925690021	0	1.2738853503184713	2.760084925690021	1.6985138004246285	0	0	2.1231422505307855	11.040339702760084	0	2.335456475583864	0	0.21231422505307856	36.36363636363637	63.63636363636363	100.0	0.0	1.1666666666666667	83.33333333333333	16.666666666666668	0
profiling_input/training#198#diary#F.conllu	39	736	18.871794871794872	4.738654147104851	0.89	0.785	0.89	0.785	4.755434782608695	5.842391304347826	1.0869565217391304	0	0	3.3967391304347827	0.9510869565217391	30.16304347826087	1.358695652173913	0.5434782608695652	2.0380434782608696	7.065217391304348	13.179347826086957	0	0	2.989130434782609	26.630434782608695	0.5305164319248826	100.0	0	92.85714285714286	7.142857142857143	63.63636363636363	0	36.36363636363637	0	100.0	0	0	0	0	0	0	0	0	0.5641025641025641	41.02564102564103	2.727272727272727	0	19.047619047619047	19.047619047619047	38.095238095238095	9.523809523809524	9.523809523809524	4.761904761904762	3.6153846153846154	33.45454545454545	10.743589743589743	3.775	25	1.0416666666666667	24	95.83333333333333	4.166666666666667	0	0	0	4.545454545454546	95.45454545454545	100.0	0.0	0	0.4076086956521739	0	2.3097826086956523	4.891304347826087	4.3478260869565215	0	0	6.25	0.1358695652173913	0	19.429347826086957	0	0.6793478260869565	0	0	3.3967391304347827	0	0.9510869565217391	2.1739130434782608	1.2228260869565217	21.73913043478261	0.1358695652173913	1.0869565217391304	0.2717391304347826	3.3967391304347827	0	0.5434782608695652	0.2717391304347826	1.358695652173913	0	1.0869565217391304	2.8532608695652173	1.766304347826087	0	0	0.6793478260869565	13.315217391304348	0	5.298913043478261	0	0	88.88888888888889	11.11111111111111	100.0	0.0	1.0	100.0	0	0
profiling_input/training#183#diary#F.conllu	27	449	16.62962962962963	4.4225	0.8	0.725	0.82	0.74	3.7861915367483294	4.67706013363029	0.6681514476614699	0.44543429844098	0	4.23162583518931	0.6681514476614699	22.93986636971047	2.89532293986637	0.6681514476614699	4.23162583518931	5.122494432071269	10.913140311804009	0.22271714922049	0	2.0044543429844097	36.525612472160354	0.3875	50.0	50.0	33.333333333333336	66.66666666666667	33.333333333333336	0	66.66666666666667	0	100.0	0	0	0	0	100.0	0	100.0	0	0.3333333333333333	14.814814814814815	3.111111111111111	0	11.11111111111111	33.333333333333336	11.11111111111111	22.22222222222222	22.22222222222222	0	3.2222222222222223	49.888888888888886	8.518518518518519	3.7238605898123325	18	1.25	12	75.0	25.0	0	0	0	11.11111111111111	88.88888888888889	100.0	0.0	0	0.22271714922049	0.44543429844098	1.1135857461024499	4.008908685968819	4.008908685968819	0.44543429844098	0	4.8997772828507795	0	0	13.140311804008908	0	0.89086859688196	0	0	4.23162583518931	0	0.6681514476614699	2.6726057906458798	1.78173719376392	29.621380846325167	0	0.6681514476614699	0.6681514476614699	3.34075723830735	0.22271714922049	1.55902004454343	0	1.78173719376392	0	2.2271714922048997	2.0044543429844097	1.1135857461024499	0	0	1.1135857461024499	11.135857461024498	0	6.013363028953229	0	0	57.142857142857146	42.857142857142854	100.0	0.0	1.0	100.0	0	0
profiling_input/training#116#diary#F.conllu	75	1006	13.413333333333334	4.552095808383234	0.83	0.74	0.82	0.745	5.168986083499006	4.274353876739562	1.0934393638170974	0.9940357852882704	0	2.783300198807157	0.9940357852882704	33.30019880715706	2.286282306163022	0.3976143141153082	1.8886679920477136	4.7713717693836974	16.998011928429424	0	0	2.485089463220676	22.564612326043736	0.5640718562874252	37.5	62.5	57.142857142857146	42.857142857142854	56.0	0	36.0	8.0	100.0	0	100.0	0	100.0	100.0	0	40.0	60.0	0.4	25.333333333333332	2.36	0	16.0	48.0	20.0	16.0	0	0	2.88	33.53333333333333	7.933333333333334	3.6894736842105265	23	1.037037037037037	27	96.29629629629629	3.7037037037037037	0	0	0	0.0	100.0	95.23809523809524	4.761904761904762	0.1988071570576541	0	0.09940357852882704	1.2922465208747516	5.069582504970179	4.274353876739562	0.3976143141153082	0	4.274353876739562	0	0	19.681908548707753	0	0.9940357852882704	0.5964214711729622	0	2.783300198807157	0	0.8946322067594433	1.5904572564612327	0.9940357852882704	18.88667992047714	0	1.3916500994035785	0.3976143141153082	2.8827037773359843	0	0.3976143141153082	0	2.0874751491053676	0	2.0874751491053676	2.286282306163022	0.7952286282306164	0	0	0.7952286282306164	17.19681908548708	0	7.455268389662028	0	0.1988071570576541	79.16666666666667	20.833333333333332	100.0	0.0	1.0	100.0	0	0
profiling_input/training#110#diary#F.conllu	25	143	5.72	4.584745762711864	0.77	0	0.79	0	6.293706293706293	3.4965034965034967	3.4965034965034967	0	0	5.594405594405594	0	32.86713286713287	2.097902097902098	0.6993006993006993	2.097902097902098	6.993006993006993	17.482517482517483	0	0	1.3986013986013985	17.482517482517483	0.6186440677966102	0	0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	0.08	8.0	3.0	0	0	0	100.0	0	0	0	1.44	71.5	3.08	2.6881720430107525	12	1.0	3	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0.6993006993006993	0	3.4965034965034967	6.293706293706293	0.6993006993006993	0	0	4.195804195804196	0	0	18.88111888111888	0	0	0	0	5.594405594405594	0	0	0.6993006993006993	2.797202797202797	12.587412587412587	0	0	0	2.097902097902098	0	0	0.6993006993006993	1.3986013986013985	0	1.3986013986013985	2.097902097902098	0.6993006993006993	0	0	0.6993006993006993	17.482517482517483	0	17.482517482517483	0	0	100.0	0.0	0	0	0	0	0	0
profiling_input/training#130#diary#F.conllu	11	308	28.0	4.6	0.72	0.71	0.72	0.705	4.87012987012987	2.5974025974025974	0.6493506493506493	0.3246753246753247	0	2.5974025974025974	0.3246753246753247	25.324675324675326	0.974025974025974	0	2.9220779220779223	3.5714285714285716	9.090909090909092	0	0	1.6233766233766234	45.12987012987013	0.3964285714285714	0	100.0	0	100.0	20.0	0	80.0	0	100.0	0	0	0	0	100.0	0	100.0	0	0.45454545454545453	18.181818181818183	2.2	0	0	80.0	20.0	0	0	0	4.181818181818182	61.6	17.0	6.5018587360594795	52	1.0	6	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.3246753246753247	0.6493506493506493	0	0.3246753246753247	4.87012987012987	3.5714285714285716	0.3246753246753247	0	2.9220779220779223	0	0.3246753246753247	15.584415584415584	0	0.3246753246753247	0	0	2.5974025974025974	0	0.3246753246753247	2.5974025974025974	0	45.12987012987013	0	0	0	1.948051948051948	0	0	0	2.5974025974025974	0	0.974025974025974	0.974025974025974	0.3246753246753247	0	0	0.6493506493506493	9.090909090909092	0	3.5714285714285716	0	0	40.0	60.0	100.0	0.0	1.5	50.0	50.0	0
profiling_input/training#3#diary#M.conllu	42	600	14.285714285714286	4.982178217821782	0.83	0.735	0.84	0.735	5.166666666666667	3.6666666666666665	0.3333333333333333	0.3333333333333333	0	1.5	1.3333333333333333	36.666666666666664	1.8333333333333333	0.16666666666666666	2.5	6.666666666666667	15.833333333333334	0	0	3.5	20.5	0.6217821782178218	66.66666666666667	33.333333333333336	66.66666666666667	33.333333333333336	71.42857142857143	0	23.80952380952381	4.761904761904762	100.0	0	100.0	0	100.0	100.0	0	100.0	0	0.5	26.19047619047619	2.142857142857143	5.0	15.0	45.0	25.0	5.0	5.0	0	3.2857142857142856	28.571428571428573	8.023809523809524	3.273706896551724	30	1.0	13	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.16666666666666666	0.16666666666666666	0	1.0	5.833333333333333	3.5	0.3333333333333333	0	3.6666666666666665	0.16666666666666666	0.16666666666666666	25.666666666666668	0	1.0	0	0	1.5	0	1.3333333333333333	2.8333333333333335	0.6666666666666666	17.166666666666668	0	1.6666666666666667	0.16666666666666666	2.1666666666666665	0	0.5	0	1.5	0	1.3333333333333333	2.6666666666666665	1.1666666666666667	0	0.16666666666666666	0.6666666666666666	15.666666666666666	0	7.0	0.16666666666666666	0	73.33333333333333	26.666666666666668	100.0	0.0	1.0	100.0	0	0
profiling_input/test#25#diary#F.conllu	2	58	29.0	5.0	0	0	0	0	5.172413793103448	3.4482758620689653	0	0	0	6.896551724137931	0	31.03448275862069	3.4482758620689653	1.7241379310344827	6.896551724137931	0	10.344827586206897	0	0	1.7241379310344827	29.310344827586206	0.4230769230769231	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0.5	50.0	3.0	0	0	0	100.0	0	0	0	3.5	58.0	12.5	4.02	18	1.0	2	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	5.172413793103448	5.172413793103448	0	0	5.172413793103448	0	0	13.793103448275861	0	1.7241379310344827	0	0	6.896551724137931	0	0	0	0	29.310344827586206	0	1.7241379310344827	0	3.4482758620689653	0	1.7241379310344827	1.7241379310344827	5.172413793103448	0	1.7241379310344827	1.7241379310344827	0	0	0	1.7241379310344827	10.344827586206897	0	3.4482758620689653	0	0	100.0	0.0	0	0	0	0	0	0
profiling_input/training#94#diary#M.conllu	23	730	31.73913043478261	4.864217252396166	0.69	0.645	0.7	0.635	4.52054794520548	5.7534246575342465	1.5068493150684932	0	0	3.835616438356164	0.136986301369863	35.61643835616438	2.0547945205479454	0.821917808219178	4.52054794520548	4.657534246575342	14.246575342465754	0	0	5.47945205479452	16.84931506849315	0.6038338658146964	20.0	80.0	63.63636363636363	36.36363636363637	82.5	0	10.0	7.5	100.0	0	0	0	0	0	0	0	0	1.7391304347826086	56.52173913043478	2.4	0	25.641025641025642	33.333333333333336	15.384615384615385	20.512820512820515	5.128205128205129	0	5.304347826086956	18.25	17.82608695652174	4.459369817578772	65	1.0625	16	93.75	6.25	0	0	0	15.151515151515152	84.84848484848484	100.0	0.0	0.273972602739726	0.547945205479452	0.136986301369863	1.643835616438356	4.657534246575342	4.794520547945205	0	0	6.164383561643835	0.136986301369863	0.136986301369863	22.054794520547944	0	2.328767123287671	0	0	3.835616438356164	0	0.136986301369863	2.191780821917808	0	15.205479452054794	0	0.821917808219178	0.410958904109589	2.4657534246575343	0	0.547945205479452	0.136986301369863	3.0136986301369864	0	1.917808219178082	4.52054794520548	2.191780821917808	0	0	2.0547945205479454	14.246575342465754	0	3.1506849315068495	0	0.273972602739726	56.52173913043478	43.47826086956522	100.0	0.0	1.1111111111111112	88.88888888888889	11.11111111111111	0
profiling_input/training#9#diary#M.conllu	33	354	10.727272727272727	5.05379746835443	0.75	0.68	0.77	0.695	3.1073446327683616	6.214689265536723	0.2824858757062147	0	0	3.672316384180791	1.694915254237288	34.463276836158194	3.389830508474576	0	1.1299435028248588	7.062146892655368	10.734463276836157	0	0	1.9774011299435028	26.271186440677965	0.5253164556962026	0	0	100.0	0	57.142857142857146	0	42.857142857142854	0	100.0	0	0	0	0	0	0	0	0	0.21212121212121213	12.121212121212121	2.7142857142857144	0	14.285714285714286	14.285714285714286	57.142857142857146	14.285714285714286	0	0	2.606060606060606	50.57142857142857	6.393939393939394	3.2296819787985864	25	1.0769230769230769	13	92.3076923076923	7.6923076923076925	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0.5649717514124294	2.542372881355932	3.672316384180791	0	0	6.214689265536723	0	0	22.316384180790962	0	0	0	0	3.672316384180791	0	1.4124293785310735	2.824858757062147	0.5649717514124294	23.163841807909606	0	0.847457627118644	0	3.9548022598870056	0	0.5649717514124294	0.2824858757062147	1.4124293785310735	0	3.1073446327683616	1.694915254237288	0.5649717514124294	0	0	0.5649717514124294	10.734463276836157	0	9.322033898305085	0	0	80.0	20.0	100.0	0.0	1.0	100.0	0	0
profiling_input/training#184#diary#F.conllu	39	772	19.794871794871796	4.272189349112426	0.7	0.635	0.72	0.66	4.66321243523316	2.849740932642487	1.9430051813471503	0.25906735751295334	0	5.181347150259067	0.25906735751295334	29.922279792746114	0.7772020725388601	0.6476683937823834	3.8860103626943006	2.461139896373057	12.435233160621761	0.12953367875647667	0	3.626943005181347	30.958549222797927	0.48668639053254437	20.0	80.0	81.25	18.75	57.142857142857146	0	35.714285714285715	7.142857142857143	100.0	0	100.0	0	100.0	100.0	0	100.0	0	0.717948717948718	38.46153846153846	2.142857142857143	0	16.666666666666668	37.5	29.166666666666668	12.5	4.166666666666667	0	3.8461538461538463	27.571428571428573	11.333333333333334	4.357927786499215	71	1.0	13	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.12953367875647667	0.25906735751295334	0	2.461139896373057	4.404145077720207	5.051813471502591	0.25906735751295334	0	3.1088082901554404	0.25906735751295334	0.12953367875647667	17.616580310880828	0	0.6476683937823834	0	0	5.181347150259067	0	0.25906735751295334	1.16580310880829	1.8134715025906736	27.202072538860104	0	0.5181347150259067	0.5181347150259067	1.8134715025906736	0	0.7772020725388601	0	2.9792746113989637	0	0.7772020725388601	2.461139896373057	1.16580310880829	0	0	1.16580310880829	12.435233160621761	0.12953367875647667	5.051813471502591	0	0.25906735751295334	75.0	25.0	100.0	0.0	1.25	75.0	25.0	0
profiling_input/training#50#diary#M.conllu	14	243	17.357142857142858	4.867298578199052	0.83	0.74	0.83	0.735	3.7037037037037037	7.407407407407407	0.411522633744856	0.411522633744856	0	3.7037037037037037	0.411522633744856	27.160493827160494	4.526748971193416	0	1.2345679012345678	6.995884773662551	13.168724279835391	0.411522633744856	0	3.7037037037037037	26.74897119341564	0.4834123222748815	33.333333333333336	66.66666666666667	60.0	40.0	55.55555555555556	0	33.333333333333336	11.11111111111111	100.0	0	0	0	0	100.0	0	100.0	0	0.6428571428571429	35.714285714285715	2.4444444444444446	0	0	50.0	25.0	25.0	0	0	3.142857142857143	27.0	8.642857142857142	3.3401015228426396	20	1.0	6	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.411522633744856	0.411522633744856	0.411522633744856	1.2345679012345678	4.11522633744856	4.11522633744856	0.411522633744856	0	7.407407407407407	0	0	15.22633744855967	0	0	0	0	3.7037037037037037	0	0.411522633744856	1.646090534979424	0.823045267489712	23.868312757201647	0	0	0.411522633744856	3.292181069958848	0	0	0.411522633744856	2.880658436213992	0	4.11522633744856	2.4691358024691357	2.880658436213992	0	0	0.411522633744856	13.168724279835391	0	5.761316872427984	0	0	62.5	37.5	66.66666666666667	33.333333333333336	1.0	100.0	0	0
